dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.030804,16.769507,2.415000,0.500000,0.000000,0.000000,6.067002
0.020000,8.040570,16.767359,2.425000,0.500000,0.000000,0.000000,6.066316
0.020000,8.050335,16.765204,2.435000,0.500000,0.000000,0.000000,6.065631
0.020000,8.060099,16.763042,2.445000,0.500000,0.000000,0.000000,6.064948
0.020000,8.069861,16.760874,2.455000,0.500000,0.000000,0.000000,6.064267
0.020000,8.079621,16.758699,2.465000,0.500000,0.000000,0.000000,6.063588
0.020000,8.089380,16.756517,2.475000,0.500000,0.000000,0.000000,6.062912
0.020000,8.099138,16.754329,2.485000,0.500000,0.000000,0.000000,6.062237
0.020000,8.108894,16.752134,2.495000,0.500000,0.000000,0.000000,6.061564
0.020000,8.118649,16.749932,2.505000,0.500000,0.000000,0.000000,6.060893
0.020000,8.128402,16.747724,2.515000,0.500000,0.000000,0.000000,6.060224
0.020000,8.138154,16.745510,2.525000,0.500000,0.000000,0.000000,6.059557
0.020000,8.147904,16.743289,2.535000,0.500000,0.000000,0.000000,6.058892
0.020000,8.157653,16.741062,2.545000,0.500000,0.000000,0.000000,6.058228
0.020000,8.167400,16.738828,2.555000,0.500000,0.000000,0.000000,6.057567
0.020000,8.177146,16.736588,2.565000,0.500000,0.000000,0.000000,6.056908
0.020000,8.186890,16.734341,2.575000,0.500000,0.000000,0.000000,6.056251
0.020000,8.196633,16.732088,2.585000,0.500000,0.000000,0.000000,6.055596
0.020000,8.206375,16.729828,2.595000,0.500000,0.000000,0.000000,6.054942
0.020000,8.216114,16.727562,2.605000,0.500000,0.000000,0.000000,6.054291
0.020000,8.225853,16.725290,2.615000,0.500000,0.000000,0.000000,6.053642
0.020000,8.235590,16.723012,2.625000,0.500000,0.000000,0.000000,6.052995
0.020000,8.245325,16.720727,2.635000,0.500000,0.000000,0.000000,6.052349
0.020000,8.255059,16.718436,2.645000,0.500000,0.000000,0.000000,6.051706
0.020000,8.264792,16.716139,2.655000,0.500000,0.000000,0.000000,6.051064
0.020000,8.274523,16.713835,2.665000,0.500000,0.000000,0.000000,6.050425
0.020000,8.284253,16.711525,2.675000,0.500000,0.000000,0.000000,6.049788
0.020000,8.293981,16.709209,2.685000,0.500000,0.000000,0.000000,6.049152
0.020000,8.303707,16.706887,2.695000,0.500000,0.000000,0.000000,6.048519
0.020000,8.313433,16.704559,2.705000,0.500000,0.000000,0.000000,6.047887
0.020000,8.323156,16.702225,2.715000,0.500000,0.000000,0.000000,6.047258
0.020000,8.332878,16.699884,2.725000,0.500000,0.000000,0.000000,6.046630
0.020000,8.342599,16.697538,2.735000,0.500000,0.000000,0.000000,6.046005
0.020000,8.352319,16.695185,2.745000,0.500000,0.000000,0.000000,6.045381
0.020000,8.362036,16.692826,2.755000,0.500000,0.000000,0.000000,6.044760
0.020000,8.371753,16.690461,2.765000,0.500000,0.000000,0.000000,6.044140
0.020000,8.381468,16.688091,2.775000,0.500000,0.000000,0.000000,6.043522
0.020000,8.391181,16.685714,2.785000,0.500000,0.000000,0.000000,6.042907
0.020000,8.400893,16.683331,2.795000,0.500000,0.000000,0.000000,6.042293
0.020000,8.410604,16.680943,2.805000,0.500000,0.000000,0.000000,6.041682
0.020000,8.420313,16.678548,2.815000,0.500000,0.000000,0.000000,6.041072
0.020000,8.430020,16.676147,2.825000,0.500000,0.000000,0.000000,6.040464
0.020000,8.439726,16.673741,2.835000,0.500000,0.000000,0.000000,6.039859
0.020000,8.449431,16.671329,2.845000,0.500000,0.000000,0.000000,6.039255
0.020000,8.459134,16.668911,2.855000,0.500000,0.000000,0.000000,6.038653
0.020000,8.468836,16.666487,2.865000,0.500000,0.000000,0.000000,6.038054
0.020000,8.478536,16.664057,2.875000,0.500000,0.000000,0.000000,6.037456
0.020000,8.488235,16.661622,2.885000,0.500000,0.000000,0.000000,6.036860
0.020000,8.497933,16.659180,2.895000,0.500000,0.000000,0.000000,6.036266
0.020000,8.507629,16.656733,2.905000,0.500000,0.000000,0.000000,6.035675
0.020000,8.517323,16.654280,2.915000,0.500000,0.000000,0.000000,6.035085
0.020000,8.527016,16.651822,2.925000,0.500000,0.000000,0.000000,6.034497
0.020000,8.536708,16.649358,2.935000,0.500000,0.000000,0.000000,6.033911
0.020000,8.546398,16.646888,2.945000,0.500000,0.000000,0.000000,6.033328
0.020000,8.556087,16.644412,2.955000,0.500000,0.000000,0.000000,6.032746
0.020000,8.565774,16.641931,2.965000,0.500000,0.000000,0.000000,6.032166
0.020000,8.575460,16.639445,2.975000,0.500000,0.000000,0.000000,6.031588
0.020000,8.585145,16.636952,2.985000,0.500000,0.000000,0.000000,6.031013
0.020000,8.594828,16.634454,2.995000,0.500000,0.000000,0.000000,6.030439
0.020000,8.604509,16.631951,3.005000,0.500000,0.000000,0.000000,6.029867
0.020000,8.614189,16.629442,3.015000,0.500000,0.000000,0.000000,6.029297
0.020000,8.623868,16.626928,3.025000,0.500000,0.000000,0.000000,6.028729
