dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.133684,3.077021,1.860313,0.507515,-0.000287,-0.002046,3.329015
0.020000,17.123711,3.075131,1.870463,0.507507,-0.000401,-0.005707,3.328815
0.020000,17.113739,3.073242,1.880613,0.507503,-0.000243,0.007918,3.328615
0.020000,17.103765,3.071356,1.890763,0.507497,-0.000292,-0.002452,3.328415
0.020000,17.093792,3.069472,1.900913,0.507489,-0.000400,-0.005427,3.328215
0.020000,17.083818,3.067590,1.911063,0.507484,-0.000240,0.008036,3.328016
0.020000,17.073845,3.065710,1.921212,0.507478,-0.000296,-0.002841,3.327816
0.020000,17.063870,3.063831,1.931362,0.507470,-0.000399,-0.005156,3.327617
0.020000,17.053896,3.061955,1.941511,0.507465,-0.000237,0.008146,3.327418
0.020000,17.043921,3.060081,1.951660,0.507459,-0.000301,-0.003215,3.327219
0.020000,17.033947,3.058209,1.961809,0.507451,-0.000399,-0.004893,3.327020
0.020000,17.023971,3.056339,1.971958,0.507447,-0.000234,0.008250,3.326822
0.020000,17.013996,3.054471,1.982107,0.507441,-0.000305,-0.003573,3.326623
0.020000,17.004020,3.052605,1.992256,0.507433,-0.000398,-0.004639,3.326425
0.020000,16.994045,3.050740,2.002404,0.507428,-0.000231,0.008346,3.326227
0.020000,16.984068,3.048878,2.012553,0.507422,-0.000309,-0.003916,3.326029
0.020000,16.974092,3.047018,2.022701,0.507414,-0.000397,-0.004392,3.325831
0.020000,16.964115,3.045160,2.032849,0.507409,-0.000228,0.008436,3.325634
0.020000,16.954139,3.043304,2.042997,0.507403,-0.000313,-0.004245,3.325437
0.020000,16.944161,3.041450,2.053145,0.507395,-0.000396,-0.004153,3.325239
0.020000,16.934184,3.039598,2.063293,0.507391,-0.000226,0.008519,3.325042
0.020000,16.924207,3.037747,2.073441,0.507384,-0.000317,-0.004559,3.324845
0.020000,16.914229,3.035899,2.083588,0.507376,-0.000396,-0.003922,3.324649
0.020000,16.904251,3.034053,2.093735,0.507372,-0.000224,0.008595,3.324452
0.020000,16.894272,3.032209,2.103883,0.507365,-0.000321,-0.004860,3.324256
0.020000,16.884294,3.030367,2.114030,0.507357,-0.000395,-0.003698,3.324059
0.020000,16.874315,3.028526,2.124177,0.507353,-0.000222,0.008666,3.323863
0.020000,16.864336,3.026688,2.134324,0.507347,-0.000325,-0.005147,3.323667
0.020000,16.854357,3.024852,2.144471,0.507339,-0.000394,-0.003482,3.323472
0.020000,16.844377,3.023017,2.154617,0.507334,-0.000220,0.008730,3.323276
0.020000,16.834398,3.021185,2.164764,0.507328,-0.000328,-0.005421,3.323081
0.020000,16.824418,3.019355,2.174910,0.507320,-0.000393,-0.003272,3.322886
0.020000,16.814437,3.017526,2.185057,0.507316,-0.000218,0.008788,3.322690
0.020000,16.804457,3.015700,2.195203,0.507309,-0.000331,-0.005682,3.322496
0.020000,16.794476,3.013875,2.205349,0.507301,-0.000393,-0.003070,3.322301
0.020000,16.784495,3.012053,2.215495,0.507297,-0.000216,0.008840,3.322106
0.020000,16.774514,3.010232,2.225641,0.507290,-0.000335,-0.005930,3.321912
0.020000,16.764533,3.008414,2.235786,0.507282,-0.000392,-0.002874,3.321718
0.020000,16.754551,3.006597,2.245932,0.507278,-0.000214,0.008887,3.321524
0.020000,16.744570,3.004782,2.256077,0.507271,-0.000338,-0.006166,3.321330
0.020000,16.734588,3.002970,2.266222,0.507263,-0.000391,-0.002685,3.321136
0.020000,16.724605,3.001159,2.276368,0.507259,-0.000213,0.008928,3.320942
0.020000,16.714623,2.999350,2.286513,0.507252,-0.000341,-0.006390,3.320749
0.020000,16.704640,2.997543,2.296658,0.507244,-0.000391,-0.002502,3.320556
0.020000,16.694657,2.995738,2.306802,0.507240,-0.000211,0.008964,3.320363
0.020000,16.684674,2.993935,2.316947,0.507233,-0.000343,-0.006603,3.320170
0.020000,16.674691,2.992134,2.327092,0.507226,-0.000390,-0.002325,3.319977
0.020000,16.664707,2.990335,2.337236,0.507221,-0.000210,0.008995,3.319785
0.020000,16.654723,2.988538,2.347380,0.507214,-0.000346,-0.006804,3.319592
0.020000,16.644739,2.986743,2.357524,0.507207,-0.000389,-0.002155,3.319400
0.020000,16.634755,2.984950,2.367668,0.507202,-0.000209,0.009020,3.319208
0.020000,16.624770,2.983158,2.377812,0.507195,-0.000349,-0.006995,3.319016
0.020000,16.614786,2.981369,2.387956,0.507188,-0.000388,-0.001991,3.318824
0.020000,16.604801,2.979582,2.398100,0.507184,-0.000208,0.009041,3.318633
0.020000,16.594816,2.977796,2.408243,0.507177,-0.000351,-0.007174,3.318442
0.020000,16.584830,2.976013,2.418387,0.507169,-0.000388,-0.001832,3.318250
0.020000,16.574845,2.974231,2.428530,0.507165,-0.000207,0.009057,3.318059
0.020000,16.564859,2.972451,2.438673,0.507158,-0.000353,-0.007343,3.317868
0.020000,16.554873,2.970673,2.448816,0.507150,-0.000387,-0.001679,3.317678
0.020000,16.544887,2.968898,2.458959,0.507146,-0.000206,0.009068,3.317487
0.020000,16.534900,2.967124,2.469102,0.507139,-0.000356,-0.007502,3.317297
0.020000,16.524914,2.965352,2.479244,0.507131,-0.000386,-0.001532,3.317107
0.020000,16.514927,2.963582,2.489387,0.507127,-0.000205,0.009075,3.316917
0.020000,16.504940,2.961813,2.499529,0.507120,-0.000358,-0.007651,3.316727
0.020000,16.494952,2.960047,2.509672,0.507112,-0.000386,-0.001390,3.316537
0.020000,16.484965,2.958283,2.519814,0.507108,-0.000204,0.009078,3.316348
0.020000,16.474977,2.956520,2.529956,0.507101,-0.000360,-0.007791,3.316158
0.020000,16.464989,2.954760,2.540098,0.507093,-0.000385,-0.001253,3.315969
0.020000,16.455001,2.953001,2.550239,0.507089,-0.000203,0.009076,3.315780
0.020000,16.445013,2.951245,2.560381,0.507082,-0.000362,-0.007921,3.315591
0.020000,16.435024,2.949490,2.570523,0.507074,-0.000384,-0.001121,3.315403
0.020000,16.425035,2.947737,2.580664,0.507070,-0.000203,0.009070,3.315214
0.020000,16.415047,2.945986,2.590805,0.507063,-0.000364,-0.008042,3.315026
0.020000,16.405057,2.944237,2.600946,0.507055,-0.000384,-0.000995,3.314838
0.020000,16.395068,2.942490,2.611087,0.507051,-0.000202,0.009060,3.314650
0.020000,16.385078,2.940745,2.621228,0.507044,-0.000365,-0.008154,3.314462
0.020000,16.375089,2.939001,2.631369,0.507036,-0.000383,-0.000873,3.314274
0.020000,16.365099,2.937260,2.641510,0.507032,-0.000202,0.009047,3.314087
0.020000,16.355109,2.935520,2.651650,0.507025,-0.000367,-0.008257,3.313899
0.020000,16.345118,2.933783,2.661790,0.507017,-0.000382,-0.000756,3.313712
0.020000,16.335128,2.932047,2.671931,0.507013,-0.000202,0.009029,3.313525
0.020000,16.325137,2.930313,2.682071,0.507005,-0.000369,-0.008352,3.313338
0.020000,16.315146,2.928581,2.692211,0.506998,-0.000382,-0.000644,3.313152
0.020000,16.305155,2.926851,2.702351,0.506994,-0.000201,0.009008,3.312965
0.020000,16.295163,2.925122,2.712490,0.506986,-0.000370,-0.008440,3.312779
0.020000,16.285172,2.923396,2.722630,0.506979,-0.000381,-0.000536,3.312593
0.020000,16.275180,2.921672,2.732769,0.506975,-0.000201,0.008984,3.312407
0.020000,16.265188,2.919949,2.742909,0.506967,-0.000372,-0.008519,3.312221
0.020000,16.255196,2.918228,2.753048,0.506960,-0.000380,-0.000433,3.312035
0.020000,16.245204,2.916509,2.763187,0.506956,-0.000201,0.008956,3.311850
0.020000,16.235211,2.914792,2.773326,0.506948,-0.000373,-0.008590,3.311665
0.020000,16.225218,2.913077,2.783465,0.506941,-0.000380,-0.000333,3.311480
0.020000,16.215226,2.911364,2.793604,0.506937,-0.000201,0.008925,3.311295
0.020000,16.205232,2.909653,2.803742,0.506929,-0.000374,-0.008654,3.311110
0.020000,16.195239,2.907943,2.813881,0.506922,-0.000379,-0.000238,3.310925
0.020000,16.185246,2.906236,2.824019,0.506918,-0.000201,0.008891,3.310741
0.020000,16.175252,2.904530,2.834157,0.506910,-0.000375,-0.008711,3.310557
0.020000,16.165258,2.902826,2.844295,0.506902,-0.000378,-0.000147,3.310372
0.020000,16.155264,2.901124,2.854433,0.506898,-0.000201,0.008853,3.310188
0.020000,16.145270,2.899424,2.864571,0.506891,-0.000377,-0.008761,3.310005
0.020000,16.135275,2.897725,2.874709,0.506883,-0.000378,-0.000060,3.309821
0.020000,16.125281,2.896029,2.884846,0.506879,-0.000201,0.008813,3.309638
0.020000,16.115286,2.894334,2.894984,0.506872,-0.000378,-0.008804,3.309454
0.020000,16.105291,2.892641,2.905121,0.506864,-0.000376,0.000074,3.309271
0.020000,16.095296,2.890951,2.915258,0.506860,-0.000204,0.008615,3.309088
0.020000,16.085301,2.889261,2.925395,0.506853,-0.000377,-0.008686,3.308906
0.020000,16.075305,2.887574,2.935532,0.506845,-0.000374,0.000179,3.308723
0.020000,16.065309,2.885889,2.945669,0.506841,-0.000207,0.008341,3.308541
0.020000,16.055313,2.884205,2.955806,0.506833,-0.000377,-0.008488,3.308359
0.020000,16.045317,2.882524,2.965942,0.506826,-0.000372,0.000251,3.308176
0.020000,16.035321,2.880844,2.976079,0.506822,-0.000210,0.008074,3.307995
0.020000,16.025325,2.879166,2.986215,0.506814,-0.000376,-0.008294,3.307813
0.020000,16.015328,2.877490,2.996351,0.506807,-0.000370,0.000320,3.307631
0.020000,16.005331,2.875815,3.006487,0.506803,-0.000214,0.007815,3.307450
0.020000,15.995334,2.874143,3.016623,0.506795,-0.000376,-0.008104,3.307269
0.020000,15.985337,2.872472,3.026759,0.506788,-0.000368,0.000386,3.307088
0.020000,15.975340,2.870803,3.036894,0.506783,-0.000217,0.007563,3.306907
0.020000,15.965342,2.869136,3.047030,0.506776,-0.000375,-0.007918,3.306726
0.020000,15.955345,2.867471,3.057165,0.506769,-0.000366,0.000448,3.306546
0.020000,15.945347,2.865808,3.067301,0.506764,-0.000220,0.007319,3.306365
0.020000,15.935349,2.864146,3.077436,0.506757,-0.000374,-0.007736,3.306185
0.020000,15.925351,2.862486,3.087571,0.506749,-0.000364,0.000507,3.306005
0.020000,15.915352,2.860828,3.097706,0.506745,-0.000223,0.007082,3.305825
0.020000,15.905354,2.859172,3.107840,0.506738,-0.000374,-0.007559,3.305646
0.020000,15.895355,2.857518,3.117975,0.506730,-0.000362,0.000564,3.305466
0.020000,15.885356,2.855866,3.128109,0.506726,-0.000225,0.006852,3.305287
0.020000,15.875357,2.854215,3.138244,0.506718,-0.000373,-0.007385,3.305108
0.020000,15.865358,2.852566,3.148378,0.506711,-0.000361,0.000617,3.304929
0.020000,15.855359,2.850919,3.158512,0.506707,-0.000228,0.006629,3.304750
0.020000,15.845359,2.849274,3.168646,0.506699,-0.000373,-0.007215,3.304571
0.020000,15.835359,2.847630,3.178780,0.506692,-0.000359,0.000667,3.304393
0.020000,15.825359,2.845989,3.188914,0.506687,-0.000231,0.006412,3.304214
0.020000,15.815359,2.844349,3.199047,0.506680,-0.000372,-0.007049,3.304036
0.020000,15.805359,2.842711,3.209181,0.506673,-0.000358,0.000715,3.303858
0.020000,15.795359,2.841075,3.219314,0.506668,-0.000234,0.006201,3.303681
0.020000,15.785358,2.839440,3.229447,0.506661,-0.000371,-0.006886,3.303503
0.020000,15.775358,2.837808,3.239580,0.506653,-0.000356,0.000760,3.303325
0.020000,15.765357,2.836177,3.249713,0.506649,-0.000236,0.005997,3.303148
0.020000,15.755356,2.834548,3.259846,0.506641,-0.000371,-0.006727,3.302971
0.020000,15.745355,2.832921,3.269979,0.506634,-0.000355,0.000802,3.302794
0.020000,15.735353,2.831295,3.280111,0.506629,-0.000239,0.005799,3.302617
0.020000,15.725352,2.829672,3.290244,0.506622,-0.000370,-0.006572,3.302441
0.020000,15.715350,2.828050,3.300376,0.506615,-0.000353,0.000842,3.302264
0.020000,15.705348,2.826430,3.310508,0.506610,-0.000241,0.005607,3.302088
0.020000,15.695346,2.824812,3.320640,0.506603,-0.000370,-0.006420,3.301912
0.020000,15.685344,2.823195,3.330772,0.506596,-0.000352,0.000879,3.301736
0.020000,15.675342,2.821580,3.340904,0.506591,-0.000244,0.005421,3.301560
0.020000,15.665339,2.819967,3.351036,0.506583,-0.000369,-0.006271,3.301385
0.020000,15.655337,2.818356,3.361167,0.506576,-0.000351,0.000914,3.301209
