dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.695584,9.622538,2.103584,0.606617,0.023464,0.002233,5.422590
0.020000,5.703513,9.613343,2.115726,0.607087,0.023505,0.002047,5.425446
0.020000,5.711475,9.604163,2.127877,0.607558,0.023542,0.001859,5.428314
0.020000,5.719469,9.595000,2.140037,0.608029,0.023575,0.001669,5.431194
0.020000,5.727496,9.585852,2.152207,0.608502,0.023605,0.001476,5.434088
0.020000,5.735556,9.576721,2.164387,0.608974,0.023631,0.001282,5.436994
0.020000,5.743649,9.567606,2.176576,0.609447,0.023652,0.001086,5.439912
0.020000,5.751774,9.558508,2.188774,0.609921,0.023670,0.000887,5.442844
0.020000,5.759933,9.549427,2.200982,0.610394,0.023684,0.000687,5.445788
0.020000,5.768125,9.540363,2.213200,0.610868,0.023694,0.000484,5.448744
0.020000,5.776349,9.531316,2.225426,0.611342,0.023699,0.000280,5.451713
0.020000,5.784608,9.522286,2.237663,0.611816,0.023701,0.000074,5.454695
0.020000,5.792899,9.513275,2.249909,0.612290,0.023698,-0.000135,5.457690
0.020000,5.801224,9.504281,2.262164,0.612764,0.023691,-0.000345,5.460697
0.020000,5.809583,9.495305,2.274429,0.613238,0.023680,-0.000557,5.463717
0.020000,5.817975,9.486348,2.286703,0.613711,0.023664,-0.000771,5.466750
0.020000,5.826400,9.477410,2.298986,0.614184,0.023645,-0.000986,5.469795
0.020000,5.834860,9.468490,2.311280,0.614656,0.023621,-0.001204,5.472852
0.020000,5.843353,9.459590,2.323582,0.615128,0.023592,-0.001423,5.475922
0.020000,5.851880,9.450709,2.335894,0.615599,0.023559,-0.001644,5.479005
0.020000,5.860441,9.441848,2.348216,0.616070,0.023522,-0.001867,5.482101
0.020000,5.869037,9.433006,2.360546,0.616539,0.023480,-0.002091,5.485208
0.020000,5.877666,9.424185,2.372886,0.617008,0.023434,-0.002316,5.488329
0.020000,5.886329,9.415383,2.385236,0.617476,0.023383,-0.002544,5.491461
0.020000,5.895026,9.406603,2.397595,0.617942,0.023328,-0.002772,5.494607
0.020000,5.903758,9.397843,2.409963,0.618407,0.023267,-0.003002,5.497764
0.020000,5.912524,9.389105,2.422340,0.618872,0.023203,-0.003234,5.500934
0.020000,5.921324,9.380388,2.434727,0.619334,0.023133,-0.003467,5.504116
0.020000,5.930158,9.371692,2.447123,0.619795,0.023059,-0.003701,5.507311
0.020000,5.939027,9.363019,2.459528,0.620255,0.022981,-0.003936,5.510518
0.020000,5.947930,9.354367,2.471942,0.620713,0.022897,-0.004173,5.513737
0.020000,5.956868,9.345738,2.484366,0.621169,0.022809,-0.004410,5.516968
0.020000,5.965840,9.337132,2.496798,0.621623,0.022716,-0.004649,5.520211
0.020000,5.974846,9.328549,2.509240,0.622076,0.022618,-0.004888,5.523466
0.020000,5.983887,9.319988,2.521690,0.622526,0.022516,-0.005129,5.526733
0.020000,5.992963,9.311452,2.534150,0.622974,0.022408,-0.005370,5.530013
0.020000,6.002073,9.302939,2.546618,0.623420,0.022296,-0.005612,5.533304
0.020000,6.011217,9.294450,2.559095,0.623864,0.022179,-0.005855,5.536607
0.020000,6.020396,9.285986,2.571582,0.624305,0.022057,-0.006099,5.539921
0.020000,6.029610,9.277546,2.584076,0.624744,0.021930,-0.006343,5.543248
0.020000,6.038858,9.269131,2.596580,0.625179,0.021798,-0.006587,5.546586
0.020000,6.048141,9.260741,2.609092,0.625613,0.021662,-0.006832,5.549936
0.020000,6.057458,9.252376,2.621613,0.626043,0.021520,-0.007078,5.553297
0.020000,6.066809,9.244038,2.634143,0.626471,0.021374,-0.007323,5.556669
0.020000,6.076195,9.235725,2.646680,0.626895,0.021222,-0.007569,5.560053
0.020000,6.085616,9.227439,2.659227,0.627316,0.021066,-0.007815,5.563449
0.020000,6.095071,9.219179,2.671781,0.627734,0.020905,-0.008061,5.566855
0.020000,6.104560,9.210946,2.684344,0.628149,0.020739,-0.008307,5.570272
0.020000,6.114084,9.202740,2.696916,0.628561,0.020568,-0.008552,5.573701
